_row_id,batch_id,augment_id,augment_name,augment_img,trend,color_type,description,all_pick_rate_main,all_pick_rate_sub,avg_ranking,pick_rate_4,pick_rate_1,raw_json
181,4,3627,交给运气,https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/rollthedice3.png,0,3,获得1个【光明秘法手套】。每回合装备2件随机的临时光明武器。  光明武器是各个成装的超级加强版。,0.37,0.02,4.71,48.55,11.56,"{""id"":3627,""name"":""交给运气"",""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/rollthedice3.png"",""trend"":0,""extraData"":{""colorType"":3,""desc"":""获得1个【光明秘法手套】。每回合装备2件随机的临时光明武器。  光明武器是各个成装的超级加强版。"",""stage"":[{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":1.56,""avgRanking"":4.84},{""stagePickRate"":2.04,""avgRanking"":4.62}]},""allPickRate"":[0.37,0.02],""avgRanking"":4.71,""pickRate_4"":48.55,""pickRate_1"":11.56}"
182,4,20616,利落保镖,https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/bodyguardstraining2.png,2,2,己方弈子们获得10护甲和魔法抗性，每次玩家升级会提升该加成3。  2022【双城之战】全球总决赛,0.37,0.02,4.58,47.95,15.2,"{""id"":20616,""name"":""利落保镖"",""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/bodyguardstraining2.png"",""trend"":2,""extraData"":{""colorType"":2,""desc"":""己方弈子们获得10护甲和魔法抗性，每次玩家升级会提升该加成3。  2022【双城之战】全球总决赛"",""stage"":[{""stagePickRate"":3.56,""avgRanking"":4.58},{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":0,""avgRanking"":99999}]},""allPickRate"":[0.37,0.02],""avgRanking"":4.58,""pickRate_4"":47.95,""pickRate_1"":15.2}"
183,4,1634,治疗法球 I,https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/healingorbs1.png,0,1,在一名敌人阵亡时，相距最近的那个己方弈子获得220治疗效果。,0.36,0.02,4.58,49.1,8.98,"{""id"":1634,""name"":""治疗法球 I"",""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/healingorbs1.png"",""trend"":0,""extraData"":{""colorType"":1,""desc"":""在一名敌人阵亡时，相距最近的那个己方弈子获得220治疗效果。"",""stage"":[{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":2.62,""avgRanking"":4.49},{""stagePickRate"":0.85,""avgRanking"":4.85}]},""allPickRate"":[0.36,0.02],""avgRanking"":4.58,""pickRate_4"":49.1,""pickRate_1"":8.98}"
184,4,20013,挖角,https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/pilfer2.png,2,2,每回合，获得你在上一场战斗中首先击杀的那个弈子的一个1星版本。当你通过这种方式获得的弈子总价值达到25金币时，获得1个【秘法手套】。  (已转化：0/25金币) 若该弈子你未解锁，则将其转化为金币,0.35,0.02,4.53,50,12.8,"{""id"":20013,""name"":""挖角"",""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/pilfer2.png"",""trend"":2,""extraData"":{""colorType"":2,""desc"":""每回合，获得你在上一场战斗中首先击杀的那个弈子的一个1星版本。当你通过这种方式获得的弈子总价值达到25金币时，获得1个【秘法手套】。  (已转化：0/25金币) 若该弈子你未解锁，则将其转化为金币"",""stage"":[{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":3.22,""avgRanking"":4.45},{""stagePickRate"":0,""avgRanking"":99999}]},""allPickRate"":[0.35,0.02],""avgRanking"":4.53,""pickRate_4"":50,""pickRate_1"":12.8}"
185,4,10583,战时补给：反曲之弓,https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/recurvewrecker1.png,0,1,获得1个【反曲之弓】。在你的队伍攻击1000次后，额外获得2个。  攻击次数：0,0.35,0.02,4.78,44.09,8.69,"{""id"":10583,""name"":""战时补给：反曲之弓"",""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/recurvewrecker1.png"",""trend"":0,""extraData"":{""colorType"":1,""desc"":""获得1个【反曲之弓】。在你的队伍攻击1000次后，额外获得2个。  攻击次数：0"",""stage"":[{""stagePickRate"":2.87,""avgRanking"":4.8},{""stagePickRate"":0.41,""avgRanking"":4.5},{""stagePickRate"":0,""avgRanking"":99999}]},""allPickRate"":[0.35,0.02],""avgRanking"":4.78,""pickRate_4"":44.09,""pickRate_1"":8.69}"
186,4,20578,心之钢,https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/healthygains2.png,2,2,获得1个【坚定之心】。【坚定之心】的携带者每存活10秒，【坚定之心】就会额外获得12永久最大生命值。,0.35,0.02,4.69,43.47,6.83,"{""id"":20578,""name"":""心之钢"",""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/healthygains2.png"",""trend"":2,""extraData"":{""colorType"":2,""desc"":""获得1个【坚定之心】。【坚定之心】的携带者每存活10秒，【坚定之心】就会额外获得12永久最大生命值。"",""stage"":[{""stagePickRate"":3.16,""avgRanking"":4.71},{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":0,""avgRanking"":99999}]},""allPickRate"":[0.35,0.02],""avgRanking"":4.69,""pickRate_4"":43.47,""pickRate_1"":6.83}"
187,4,10008,延迟开始,https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/headstart1.png,0,1,卖掉你场上和备战席上的所有弈子。获得4个随机的2星1费弈子。在接下来的3个回合中禁用你的商店。,0.33,0.02,4.51,49.34,12.5,"{""id"":10008,""name"":""延迟开始"",""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/headstart1.png"",""trend"":0,""extraData"":{""colorType"":1,""desc"":""卖掉你场上和备战席上的所有弈子。获得4个随机的2星1费弈子。在接下来的3个回合中禁用你的商店。"",""stage"":[{""stagePickRate"":3.16,""avgRanking"":4.51},{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":0,""avgRanking"":99999}]},""allPickRate"":[0.33,0.02],""avgRanking"":4.51,""pickRate_4"":49.34,""pickRate_1"":12.5}"
188,4,10579,战时补给：巨人腰带,https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/extrabuckles1.png,0,1,获得1个【巨人腰带】。在你的队伍承受75000伤害后，额外获得2个。  已承受的伤害：0,0.3,0.02,4.61,47.18,11.26,"{""id"":10579,""name"":""战时补给：巨人腰带"",""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/extrabuckles1.png"",""trend"":0,""extraData"":{""colorType"":1,""desc"":""获得1个【巨人腰带】。在你的队伍承受75000伤害后，额外获得2个。  已承受的伤害：0"",""stage"":[{""stagePickRate"":2.5,""avgRanking"":4.65},{""stagePickRate"":0.31,""avgRanking"":4.4},{""stagePickRate"":0,""avgRanking"":99999}]},""allPickRate"":[0.3,0.02],""avgRanking"":4.61,""pickRate_4"":47.18,""pickRate_1"":11.26}"
189,4,20588,信仰之跃,https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/leapoffaith1.png,0,1,获得1个【俄洛伊】。你最强大的那个【俄洛伊】成为一个战士。她的技能被替换为一个浮空猛击，可在她击杀她的目标后再次施放。,0.3,0.02,4.41,46.37,15.94,"{""id"":20588,""name"":""信仰之跃"",""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/leapoffaith1.png"",""trend"":0,""extraData"":{""colorType"":1,""desc"":""获得1个【俄洛伊】。你最强大的那个【俄洛伊】成为一个战士。她的技能被替换为一个浮空猛击，可在她击杀她的目标后再次施放。"",""stage"":[{""stagePickRate"":2.7,""avgRanking"":4.39},{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":0,""avgRanking"":99999}]},""allPickRate"":[0.3,0.02],""avgRanking"":4.41,""pickRate_4"":46.37,""pickRate_1"":15.94}"
190,4,3899,小而致命,https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/tinybutdeadly3.png,0,3,你的队伍体型变小，获得30%攻击速度和移动速度。,0.29,0.02,4.96,42.33,8.75,"{""id"":3899,""name"":""小而致命"",""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/tinybutdeadly3.png"",""trend"":0,""extraData"":{""colorType"":3,""desc"":""你的队伍体型变小，获得30%攻击速度和移动速度。"",""stage"":[{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":1.04,""avgRanking"":5.34},{""stagePickRate"":1.81,""avgRanking"":4.74}]},""allPickRate"":[0.29,0.02],""avgRanking"":4.96,""pickRate_4"":42.33,""pickRate_1"":8.75}"
191,4,2993,高压电,https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/highvoltage2.png,0,2,获得1个【离子火花】。你的【离子火花】拥有+3格半径并且造成20%额外伤害。,0.29,0.02,4.63,44.02,7.46,"{""id"":2993,""name"":""高压电"",""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/highvoltage2.png"",""trend"":0,""extraData"":{""colorType"":2,""desc"":""获得1个【离子火花】。你的【离子火花】拥有+3格半径并且造成20%额外伤害。"",""stage"":[{""stagePickRate"":1.1,""avgRanking"":5},{""stagePickRate"":1.43,""avgRanking"":4.4},{""stagePickRate"":0,""avgRanking"":99999}]},""allPickRate"":[0.29,0.02],""avgRanking"":4.63,""pickRate_4"":44.02,""pickRate_1"":7.46}"
192,4,10580,战时补给：无用大棒,https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/hyperbolicrodextender1.png,0,1,获得1个【无用大棒】。在你的队伍造成38000魔法伤害后，额外获得2个。  已造成的伤害：0,0.29,0.02,4.43,52.98,5.97,"{""id"":10580,""name"":""战时补给：无用大棒"",""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/hyperbolicrodextender1.png"",""trend"":0,""extraData"":{""colorType"":1,""desc"":""获得1个【无用大棒】。在你的队伍造成38000魔法伤害后，额外获得2个。  已造成的伤害：0"",""stage"":[{""stagePickRate"":2.5,""avgRanking"":4.4},{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":0,""avgRanking"":99999}]},""allPickRate"":[0.29,0.02],""avgRanking"":4.43,""pickRate_4"":52.98,""pickRate_1"":5.97}"
193,4,20502,更要命的帽子,https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/deadliercaps3.png,1,3,获得1个【班克斯的魔法帽】。【班克斯的魔法帽】的携带者每参与1次击杀，【班克斯的魔法帽】永久获得1%法术加成。,0.28,0.02,4.69,43.18,6.81,"{""id"":20502,""name"":""更要命的帽子"",""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/deadliercaps3.png"",""trend"":1,""extraData"":{""colorType"":3,""desc"":""获得1个【班克斯的魔法帽】。【班克斯的魔法帽】的携带者每参与1次击杀，【班克斯的魔法帽】永久获得1%法术加成。"",""stage"":[{""stagePickRate"":2.45,""avgRanking"":4.68},{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":0,""avgRanking"":99999}]},""allPickRate"":[0.28,0.02],""avgRanking"":4.69,""pickRate_4"":43.18,""pickRate_1"":6.81}"
194,4,3137,金蛋,https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/thegoldenegg3.png,2,3,获得1个大金蛋，需要11个回合来孵化，在孵化时提供大量战利品。赢下玩家对战回合后会使孵化倒计时加快1个额外的回合。,0.26,0.02,3.9,60.97,17.07,"{""id"":3137,""name"":""金蛋"",""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/thegoldenegg3.png"",""trend"":2,""extraData"":{""colorType"":3,""desc"":""获得1个大金蛋，需要11个回合来孵化，在孵化时提供大量战利品。赢下玩家对战回合后会使孵化倒计时加快1个额外的回合。"",""stage"":[{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":2.56,""avgRanking"":3.9}]},""allPickRate"":[0.26,0.02],""avgRanking"":3.9,""pickRate_4"":60.97,""pickRate_1"":17.07}"
195,4,10214,精心打造,https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/craftedcrafting1.png,0,1,每当你合成一件成装时，获得2次刷新。,0.26,0.02,4.46,50.4,15.44,"{""id"":10214,""name"":""精心打造"",""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/craftedcrafting1.png"",""trend"":0,""extraData"":{""colorType"":1,""desc"":""每当你合成一件成装时，获得2次刷新。"",""stage"":[{""stagePickRate"":2.35,""avgRanking"":4.41},{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":0,""avgRanking"":99999}]},""allPickRate"":[0.26,0.02],""avgRanking"":4.46,""pickRate_4"":50.4,""pickRate_1"":15.44}"
196,4,10194,餐桌剩菜,https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/tablescraps1.png,0,1,在接下来的2次选秀里，每次选秀结束后获得1个未被选走的弈子和其装备。获得1金币。,0.26,0.02,4.52,48.33,10,"{""id"":10194,""name"":""餐桌剩菜"",""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/tablescraps1.png"",""trend"":0,""extraData"":{""colorType"":1,""desc"":""在接下来的2次选秀里，每次选秀结束后获得1个未被选走的弈子和其装备。获得1金币。"",""stage"":[{""stagePickRate"":2.5,""avgRanking"":4.52},{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":0,""avgRanking"":99999}]},""allPickRate"":[0.26,0.02],""avgRanking"":4.52,""pickRate_4"":48.33,""pickRate_1"":10}"
197,4,10582,战时补给：暴风大剑,https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/carveapath1.png,2,1,获得1个【暴风大剑】。在你的队伍造成65000物理伤害后，额外获得2个。  已造成的伤害：0,0.26,0.02,4.82,43.33,10,"{""id"":10582,""name"":""战时补给：暴风大剑"",""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/carveapath1.png"",""trend"":2,""extraData"":{""colorType"":1,""desc"":""获得1个【暴风大剑】。在你的队伍造成65000物理伤害后，额外获得2个。  已造成的伤害：0"",""stage"":[{""stagePickRate"":2.33,""avgRanking"":4.75},{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":0,""avgRanking"":99999}]},""allPickRate"":[0.26,0.02],""avgRanking"":4.82,""pickRate_4"":43.33,""pickRate_1"":10}"
198,4,20643,绝境反击,https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/comebackstory3.png,2,3,每损失1玩家生命值，你的队伍获得5生命值和0.4%攻击速度。  生命值加成：0 攻击速度加成：0.0%,0.26,0.02,4.42,51.66,14.16,"{""id"":20643,""name"":""绝境反击"",""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/comebackstory3.png"",""trend"":2,""extraData"":{""colorType"":3,""desc"":""每损失1玩家生命值，你的队伍获得5生命值和0.4%攻击速度。  生命值加成：0 攻击速度加成：0.0%"",""stage"":[{""stagePickRate"":2.43,""avgRanking"":4.37},{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":0,""avgRanking"":99999}]},""allPickRate"":[0.26,0.02],""avgRanking"":4.42,""pickRate_4"":51.66,""pickRate_1"":14.16}"
199,4,30571,挑个好伙计！,https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/constructacompanion2.png,1,2,你购买的下个1费弈子变为3星。获得2金币。,0.26,0.02,4.64,48.33,14.16,"{""id"":30571,""name"":""挑个好伙计！"",""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/constructacompanion2.png"",""trend"":1,""extraData"":{""colorType"":2,""desc"":""你购买的下个1费弈子变为3星。获得2金币。"",""stage"":[{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":2.35,""avgRanking"":4.61},{""stagePickRate"":0,""avgRanking"":99999}]},""allPickRate"":[0.26,0.02],""avgRanking"":4.64,""pickRate_4"":48.33,""pickRate_1"":14.16}"
200,4,10253,玻璃大炮 I,https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/glasscannon1.png,2,1,在后排开始战斗的己方弈子，在战斗开始时的生命值为80%，但会获得17%的伤害增幅。,0.23,0.01,4.56,45.45,7.27,"{""id"":10253,""name"":""玻璃大炮 I"",""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/glasscannon1.png"",""trend"":2,""extraData"":{""colorType"":1,""desc"":""在后排开始战斗的己方弈子，在战斗开始时的生命值为80%，但会获得17%的伤害增幅。"",""stage"":[{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":1.43,""avgRanking"":4.55},{""stagePickRate"":0.85,""avgRanking"":4.58}]},""allPickRate"":[0.23,0.01],""avgRanking"":4.56,""pickRate_4"":45.45,""pickRate_1"":7.27}"
201,4,2152,最佳好友II,https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/bestfriends2.png,0,2,在战斗环节开始时，你独立成对的弈子获得15%攻击速度和22护甲。,0.22,0.01,4.43,53.33,10.47,"{""id"":2152,""name"":""最佳好友II"",""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/bestfriends2.png"",""trend"":0,""extraData"":{""colorType"":2,""desc"":""在战斗环节开始时，你独立成对的弈子获得15%攻击速度和22护甲。"",""stage"":[{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":0.7,""avgRanking"":4.94},{""stagePickRate"":1.47,""avgRanking"":4.19}]},""allPickRate"":[0.22,0.01],""avgRanking"":4.43,""pickRate_4"":53.33,""pickRate_1"":10.47}"
202,4,20496,独自升级,https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/sololeveling2.png,0,2,在接下来的5个战斗回合，你的小队规模为1，但你登场的那个弈子拥有巨幅提升过的各属性。该弈子的每次击杀都会使你获得1经验。在此之后，获得2件基础装备。,0.21,0.01,5.14,34,2,"{""id"":20496,""name"":""独自升级"",""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/sololeveling2.png"",""trend"":0,""extraData"":{""colorType"":2,""desc"":""在接下来的5个战斗回合，你的小队规模为1，但你登场的那个弈子拥有巨幅提升过的各属性。该弈子的每次击杀都会使你获得1经验。在此之后，获得2件基础装备。"",""stage"":[{""stagePickRate"":2.08,""avgRanking"":5.14},{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":0,""avgRanking"":99999}]},""allPickRate"":[0.21,0.01],""avgRanking"":5.14,""pickRate_4"":34,""pickRate_1"":2}"
203,4,2705,成吨的属性！,https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/tonsofstats2.png,2,2,你的弈子们获得44生命值、4%物理加成、4%法术加成、4护甲、4魔抗、4%攻击速度和4法力值。,0.21,0.01,4.63,50,9.18,"{""id"":2705,""name"":""成吨的属性！"",""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/tonsofstats2.png"",""trend"":2,""extraData"":{""colorType"":2,""desc"":""你的弈子们获得44生命值、4%物理加成、4%法术加成、4护甲、4魔抗、4%攻击速度和4法力值。"",""stage"":[{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":0.64,""avgRanking"":4.41},{""stagePickRate"":1.39,""avgRanking"":4.73}]},""allPickRate"":[0.21,0.01],""avgRanking"":4.63,""pickRate_4"":50,""pickRate_1"":9.18}"
204,4,10509,无序进化,https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/chaosevolution1.png,2,1,给一个弈子升星时会为其提供以下加成之一：100生命值、6%伤害减免、10%法术加成、10%物理加成、10%攻击速度。这些加成可以叠加。,0.21,0.01,5.3,35.05,6.18,"{""id"":10509,""name"":""无序进化"",""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/chaosevolution1.png"",""trend"":2,""extraData"":{""colorType"":1,""desc"":""给一个弈子升星时会为其提供以下加成之一：100生命值、6%伤害减免、10%法术加成、10%物理加成、10%攻击速度。这些加成可以叠加。"",""stage"":[{""stagePickRate"":2,""avgRanking"":5.32},{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":0,""avgRanking"":99999}]},""allPickRate"":[0.21,0.01],""avgRanking"":5.3,""pickRate_4"":35.05,""pickRate_1"":6.18}"
